mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,energy,zcr,spectral_centroid,label
-391.4725341796875,77.25001525878906,-1.293210506439209,31.265031814575195,-19.2706356048584,7.903158664703369,-5.598568439483643,7.914273738861084,-9.774190902709961,-14.787660598754883,0.36554011702537537,2.158114194869995,15.345793724060059,0.010705003514885902,0.08861644847972973,1856.070552422898,0
-528.7374877929688,52.2493896484375,-10.30504035949707,32.70707702636719,-6.436600208282471,0.1943143904209137,-2.6197128295898438,6.264416217803955,-13.848369598388672,-10.508831024169922,-4.440372943878174,-8.829103469848633,10.790671348571777,0.0008889568853192031,0.20984996448863635,2296.7947325271225,1
-435.5643005371094,95.56803894042969,55.42828369140625,30.90837860107422,25.348377227783203,23.7470645904541,20.41919708251953,17.315584182739258,14.65011978149414,12.235685348510742,10.607441902160645,9.260279655456543,7.636099815368652,0.008358449675142765,0.004686290634674923,148.1846687863402,0
-425.7774353027344,103.5316162109375,12.201565742492676,21.478200912475586,-6.389008045196533,25.967897415161133,18.817913055419922,12.18273639678955,6.672878742218018,5.04278564453125,9.17983627319336,6.855337142944336,5.718454360961914,0.006275235675275326,0.035888671875,936.3350301664564,1
-379.65203857421875,4.78494930267334,-32.054893493652344,79.94622039794922,-35.445804595947266,50.664852142333984,-13.120476722717285,29.371604919433594,-15.288918495178223,31.369335174560547,7.538205623626709,-5.21497917175293,19.981311798095703,0.015334931202232838,0.2802750787815126,3509.9262511533902,0
-171.9678497314453,104.54232025146484,-41.78417205810547,53.37065124511719,-38.62546920776367,46.692073822021484,-17.357784271240234,25.484676361083984,-14.025031089782715,19.08807373046875,-0.19218581914901733,-4.1339006423950195,9.42294692993164,0.02085573785007,0.22801585131261315,2619.59574571271,0
-569.2993774414062,114.09843444824219,-3.5837252140045166,-1.774114966392517,-14.981436729431152,14.732244491577148,-14.672870635986328,18.350370407104492,2.381173610687256,-7.063104152679443,-13.168441772460938,-3.45365834236145,-1.9876872301101685,0.000278132181847468,0.1900301846590909,2286.0770221174175,1
-363.65924072265625,35.255374908447266,-51.51876449584961,3.5533339977264404,-33.70658874511719,-20.702795028686523,-29.427356719970703,3.2083582878112793,2.746316432952881,-3.7936182022094727,4.248359203338623,0.57366943359375,-7.512447834014893,0.06107477843761444,0.378021240234375,3056.7601038181588,0
-436.67352294921875,102.70986938476562,-50.489723205566406,41.767879486083984,-33.814727783203125,-1.8222225904464722,10.094805717468262,-11.850408554077148,-4.717193603515625,-2.2566018104553223,-5.3933234214782715,-12.106463432312012,-12.590524673461914,0.0010174850467592478,0.1556396484375,2257.263195570275,1
-416.9792175292969,114.46129608154297,2.460217237472534,43.99897766113281,-5.6572794914245605,20.87724494934082,-13.168204307556152,10.375916481018066,-11.139580726623535,3.593641757965088,0.21676300466060638,-2.5343122482299805,6.963475227355957,0.0005303724319674075,0.07662686434659091,1808.7483017535894,1
-392.3958740234375,136.8323211669922,25.0374813079834,45.43400955200195,-15.421468734741211,9.021267890930176,-8.313797950744629,5.808969020843506,15.360454559326172,2.8572919368743896,-13.44722843170166,-2.9581797122955322,5.216261863708496,0.004999551922082901,0.03970614346590909,1242.0383020077356,1
-482.1912841796875,112.11325073242188,-30.307161331176758,26.082307815551758,-17.457324981689453,-4.6398797035217285,-8.07724666595459,-2.0117721557617188,-0.6731719374656677,-6.291048049926758,-4.881603717803955,-2.172010898590088,1.1362580060958862,0.0004967747954651713,0.08412863991477272,1634.9704751912907,1
-611.8202514648438,68.07955932617188,20.161998748779297,60.87783432006836,43.75763702392578,-4.755605697631836,1.0409361124038696,14.312365531921387,-1.3237849473953247,0.8928517699241638,8.711384773254395,5.959413528442383,7.029782295227051,0.0011991107603535056,0.04312411221590909,721.187933311333,1
-390.3834228515625,62.85015106201172,10.848416328430176,22.658960342407227,8.413809776306152,12.354219436645508,9.212590217590332,9.889345169067383,8.758757591247559,10.692337989807129,9.100573539733887,8.140199661254883,8.27042293548584,0.0058192298747599125,0.04366526884191176,1477.951763402002,0
-350.1116027832031,90.12612915039062,-19.93494415283203,41.21458435058594,-17.170515060424805,16.222858428955078,-16.01522445678711,-0.31779244542121887,-27.00547981262207,-10.321184158325195,-6.558672904968262,-11.565351486206055,-5.233619689941406,0.008641317486763,0.15491832386363635,2250.344048160055,1
-231.56704711914062,52.50086975097656,-56.4403190612793,79.01071166992188,-26.1486759185791,31.618457794189453,-29.74982452392578,11.718316078186035,-1.624895453453064,6.615257740020752,1.3674172163009644,-7.46696138381958,3.52947998046875,0.012612720020115376,0.24054509943181818,3185.931149721619,1
-230.50816345214844,173.15447998046875,-62.27621078491211,42.492496490478516,12.758379936218262,-25.79741668701172,4.149944305419922,1.7577990293502808,-20.04948616027832,-4.935628890991211,-1.8830840587615967,-10.82160472869873,-8.36488151550293,0.01279771700501442,0.076171875,1350.8357992619406,1
-115.46533966064453,130.02883911132812,-53.49064254760742,33.33014678955078,-31.903247833251953,30.790441513061523,-34.258514404296875,13.751038551330566,-10.579144477844238,9.503064155578613,7.233867645263672,-0.7033510804176331,14.38826847076416,0.04022017493844032,0.08396629050925926,1782.7682087606333,0
